############### GRAFO CARGADO #################
     1     2     3     4     5     6     7     8     9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77     78     79     80     81     82     83     84     85     86     87     88     89     90     91     92     93     94     95     96     97     98     99     100     101
Vertices:        [1, 50, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 39, 23, 67, 25, 55, 4, 54, 12, 77, 3, 76, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 79, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 69]
Aristas:         [(1,50,6.32), (50,27,13.89), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,39,7.0), (39,23,8.6), (23,67,12.0), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,76,6.71), (76,33,10.77), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,79,19.42), (79,68,9.06), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,69,19.7)]
Costo asociado:  764.7500000000003
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(91,1), (44,1), (26,1), (40,2), (70,2), (5,2), (12,1), (50,1), (86,1), (77,3), (29,3), (95,3), (27,2), (39,2), (42,2), (28,4), (60,4), (65,4), (16,3), (54,3), (98,3), (93,5), (23,5), (2,5), (51,4), (9,4), (85,4), (58,6), (66,6), (10,6), (53,5), (34,5), (55,5), (74,7), (43,7), (76,7), (31,6), (21,6), (79,6)]
################################ 13000 ####################################
Vertices:        [1, 50, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 39, 23, 67, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 34, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 86, 35, 65, 66, 20, 69]
Aristas:         [(1,50,6.32), (50,27,13.89), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,39,7.0), (39,23,8.6), (23,67,12.0), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,34,78.1), (34,13,46.1), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,86,66.37), (86,35,75.43), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,69,19.7)]
Costo asociado:  955.9400000000004
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(30,1), (58,1), (52,1), (11,2), (43,2), (64,2), (99,1), (57,1), (48,1), (47,3), (2,3), (3,3), (93,2), (40,2), (8,2), (46,4), (13,4), (80,4), (91,3), (97,3), (67,3), (9,5), (24,5), (74,5), (60,4), (101,4), (96,4), (88,6), (4,6), (25,6), (89,5), (33,5), (66,5), (100,7), (35,7), (86,7), (51,6), (20,6), (34,6)]
################################ 13100 ####################################
Vertices:        [1, 50, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 37, 56, 39, 23, 67, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 75, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 69]
Aristas:         [(1,50,6.32), (50,27,13.89), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,37,26.93), (37,56,33.96), (56,39,7.0), (39,23,8.6), (23,67,12.0), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,75,31.78), (75,98,31.62), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,69,19.7)]
Costo asociado:  856.9200000000003
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(47,1), (60,1), (56,1), (80,2), (100,2), (10,2), (8,1), (20,1), (33,1), (93,3), (61,3), (14,3), (28,2), (40,2), (49,2), (72,4), (68,4), (57,4), (55,3), (97,3), (54,3), (67,5), (7,5), (35,5), (101,4), (59,4), (98,4), (27,6), (21,6), (90,6), (91,5), (85,5), (76,5), (62,7), (15,7), (37,7), (46,6), (48,6), (75,6)]
################################ 13200 ####################################
Vertices:        [1, 50, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 39, 23, 67, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 85, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 49, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 69]
Aristas:         [(1,50,6.32), (50,27,13.89), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,39,7.0), (39,23,8.6), (23,67,12.0), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,85,40.5), (85,64,55.01), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,49,45.61), (49,91,49.82), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,69,19.7)]
Costo asociado:  908.3900000000004
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(41,1), (47,1), (101,1), (8,2), (88,2), (74,2), (91,1), (67,1), (15,1), (12,3), (53,3), (22,3), (73,2), (45,2), (51,2), (66,4), (97,4), (94,4), (100,3), (62,3), (26,3), (61,5), (16,5), (86,5), (83,4), (63,4), (24,4), (39,6), (27,6), (2,6), (29,5), (37,5), (48,5), (33,7), (70,7), (49,7), (52,6), (82,6), (85,6)]
################################ 13231 ####################################
Vertices:        [1, 50, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 39, 67, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 69]
Aristas:         [(1,50,6.32), (50,27,13.89), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,39,8.6), (39,67,9.9), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,69,19.7)]
Costo asociado:  743.2900000000004
################################ 13300 ####################################
Vertices:        [1, 50, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 39, 67, 25, 55, 4, 54, 12, 77, 3, 68, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 79, 80, 24, 29, 78, 34, 35, 65, 66, 20, 69]
Aristas:         [(1,50,6.32), (50,27,13.89), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,39,8.6), (39,67,9.9), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,68,6.08), (68,33,13.34), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,79,10.0), (79,80,11.05), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,69,19.7)]
Costo asociado:  764.8700000000003
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(28,1), (37,1), (80,1), (77,2), (96,2), (91,2), (81,1), (94,1), (44,1), (31,3), (41,3), (20,3), (16,2), (73,2), (34,2), (50,4), (11,4), (82,4), (66,3), (24,3), (12,3), (42,5), (47,5), (93,5), (67,4), (23,4), (89,4), (36,6), (65,6), (100,6), (14,5), (29,5), (63,5), (5,7), (21,7), (68,7), (46,6), (27,6), (79,6)]
################################ 13400 ####################################
Vertices:        [1, 50, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 39, 67, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 78, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 47, 34, 35, 65, 66, 20, 69]
Aristas:         [(1,50,6.32), (50,27,13.89), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,39,8.6), (39,67,9.9), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,78,48.0), (78,36,59.54), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,47,57.72), (47,34,57.01), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,69,19.7)]
Costo asociado:  936.5100000000002
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(29,1), (46,1), (70,1), (58,2), (69,2), (3,2), (25,1), (65,1), (57,1), (60,3), (74,3), (39,3), (92,2), (19,2), (40,2), (4,4), (44,4), (32,4), (96,3), (5,3), (37,3), (89,5), (84,5), (95,5), (63,4), (7,4), (94,4), (33,6), (54,6), (79,6), (56,5), (68,5), (80,5), (12,7), (59,7), (78,7), (83,6), (91,6), (47,6)]
################################ 13500 ####################################
Vertices:        [1, 50, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 39, 67, 25, 55, 4, 83, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 54, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 69]
Aristas:         [(1,50,6.32), (50,27,13.89), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,39,8.6), (39,67,9.9), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,83,44.38), (83,12,36.06), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,54,40.31), (54,18,38.6), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,69,19.7)]
Costo asociado:  873.2500000000001
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(45,1), (101,1), (39,1), (78,2), (84,2), (47,2), (96,1), (33,1), (64,1), (40,3), (9,3), (57,3), (42,2), (69,2), (17,2), (75,4), (6,4), (93,4), (48,3), (14,3), (60,3), (41,5), (100,5), (4,5), (55,4), (92,4), (74,4), (23,6), (63,6), (18,6), (29,5), (91,5), (68,5), (70,7), (35,7), (54,7), (76,6), (24,6), (83,6)]
################################ 13566 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 39, 67, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,39,8.6), (39,67,9.9), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,50,18.11)]
Costo asociado:  735.0900000000004
################################ 13600 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 39, 67, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 13, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 88, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 50]
